phase (degrees), delay (ns), EO Modulated (V), Un Modulatoed/Reference (V)
577.232, 0.04211965811965713, 0.17120000813156366, 0.16754286510071584
577.254, 0.04287179487179553, 0.1722285796089896, 0.16765715082042984
577.254, 0.04287179487179553, 0.1705142938132797, 0.16948572233585374
577.254, 0.04287179487179553, 0.17508572260183947, 0.16891429373728378
577.254, 0.04287179487179553, 0.1664000079035759, 0.1683428651387138
577.254, 0.04287179487179553, 0.16982857949499572, 0.16720000794157386
577.276, 0.043623931623930044, 0.16960000805556774, 0.16788572225985782
577.276, 0.043623931623930044, 0.1705142938132797, 0.17108572241184966
577.276, 0.043623931623930044, 0.16937143661613976, 0.17120000813156366
577.276, 0.043623931623930044, 0.16868572229785578, 0.16662857934300387
577.276, 0.043623931623930044, 0.1664000079035759, 0.16925715089642576
577.298, 0.044376068376068445, 0.16937143661613976, 0.1684571508584278
577.298, 0.044376068376068445, 0.1704000080935657, 0.17005715093442372
577.298, 0.044376068376068445, 0.17062857953299368, 0.16788572225985782
577.298, 0.044376068376068445, 0.16868572229785578, 0.17085715097242168
577.298, 0.044376068376068445, 0.16880000801756978, 0.17154286529070564
577.32, 0.045128205128206846, 0.1664000079035759, 0.1683428651387138
577.32, 0.045128205128206846, 0.16731429366128786, 0.16697143650214588
577.32, 0.045128205128206846, 0.1682285794189998, 0.16925715089642576
577.32, 0.045128205128206846, 0.16777143654014384, 0.16731429366128786
577.32, 0.045128205128206846, 0.16914286517671176, 0.1709714366921357
577.342, 0.04588034188034135, 0.16571429358529194, 0.1682285794189998
577.342, 0.04588034188034135, 0.16274286487272807, 0.16868572229785578
577.342, 0.04588034188034135, 0.16262857915301407, 0.16880000801756978
577.342, 0.04588034188034135, 0.163885722069868, 0.16765715082042984
577.342, 0.04588034188034135, 0.16491429354729398, 0.16937143661613976
577.364, 0.046632478632479754, 0.16068572191787617, 0.16720000794157386
577.364, 0.046632478632479754, 0.16320000775158405, 0.1665142936232899
577.364, 0.046632478632479754, 0.16331429347129806, 0.17017143665413773
577.364, 0.046632478632479754, 0.1619428648347301, 0.16880000801756978
577.364, 0.046632478632479754, 0.16308572203187005, 0.16960000805556774
577.386, 0.04738461538461427, 0.16171429339530213, 0.16742857938100184
577.386, 0.04738461538461427, 0.15954286472073623, 0.16662857934300387
577.386, 0.04738461538461427, 0.16297143631215608, 0.16708572222185986
577.386, 0.04738461538461427, 0.16571429358529194, 0.1704000080935657
577.386, 0.04738461538461427, 0.16125715051644615, 0.16662857934300387
577.408, 0.04813675213675267, 0.16720000794157386, 0.16811429369928582
577.408, 0.04813675213675267, 0.16937143661613976, 0.16891429373728378
577.408, 0.04813675213675267, 0.16662857934300387, 0.16937143661613976
577.408, 0.04813675213675267, 0.164571436388152, 0.1664000079035759
577.408, 0.04813675213675267, 0.16491429354729398, 0.1683428651387138
577.43, 0.048888888888887184, 0.1658285793050059, 0.17017143665413773
577.43, 0.048888888888887184, 0.16697143650214588, 0.16788572225985782
577.43, 0.048888888888887184, 0.16720000794157386, 0.16594286502471992
577.43, 0.048888888888887184, 0.1685714365781418, 0.16742857938100184
577.43, 0.048888888888887184, 0.16914286517671176, 0.1685714365781418
577.452, 0.049641025641025585, 0.16800000797957182, 0.16800000797957182
577.452, 0.049641025641025585, 0.16662857934300387, 0.1665142936232899
577.452, 0.049641025641025585, 0.16788572225985782, 0.16708572222185986
577.452, 0.049641025641025585, 0.16720000794157386, 0.16560000786557794
577.452, 0.049641025641025585, 0.16994286521470972, 0.16685715078243188
577.474, 0.050393162393163986, 0.16880000801756978, 0.16502857926700795
577.474, 0.050393162393163986, 0.16880000801756978, 0.16708572222185986
577.474, 0.050393162393163986, 0.16777143654014384, 0.16948572233585374
577.474, 0.050393162393163986, 0.16571429358529194, 0.1685714365781418
577.474, 0.050393162393163986, 0.1702857223738517, 0.16617143646414792
577.496, 0.0511452991452985, 0.16948572233585374, 0.16514286498672195
577.496, 0.0511452991452985, 0.16994286521470972, 0.17005715093442372
577.496, 0.0511452991452985, 0.1702857223738517, 0.16925715089642576
577.496, 0.0511452991452985, 0.1702857223738517, 0.16685715078243188
577.496, 0.0511452991452985, 0.16754286510071584, 0.1658285793050059
577.518, 0.051897435897436894, 0.17154286529070564, 0.16571429358529194
577.518, 0.051897435897436894, 0.16754286510071584, 0.16708572222185986
577.518, 0.051897435897436894, 0.16765715082042984, 0.16594286502471992
577.518, 0.051897435897436894, 0.17017143665413773, 0.16742857938100184
577.518, 0.051897435897436894, 0.16891429373728378, 0.16662857934300387
577.54, 0.05264957264957141, 0.1709714366921357, 0.1662857221838619
577.54, 0.05264957264957141, 0.17131429385127767, 0.1685714365781418
577.54, 0.05264957264957141, 0.17085715097242168, 0.16742857938100184
577.54, 0.05264957264957141, 0.16788572225985782, 0.16502857926700795
577.54, 0.05264957264957141, 0.16925715089642576, 0.16742857938100184
